,1-Gram,Frequency,2-Gram,Frequency,3-Gram,Frequency
307,"('given',)",823.0,"('5', 'stars')",131,"('come', 'back', 'try')",24.0
308,"('received',)",821.0,"('really', 'disappointed')",131,"('didnt', 'even', 'finish')",23.0
309,"('end',)",820.0,"('sushi', 'pretty')",131,"('asked', 'speak', 'manager')",23.0
310,"('options',)",818.0,"('really', 'like')",130,"('ill', 'give', 'another')",23.0
311,"('done',)",818.0,"('rolls', 'just')",130,"('sushi', 'wasnt', 'good')",23.0
312,"('teriyaki',)",818.0,"('dont', 'understand')",129,"('didnt', 'seem', 'like')",23.0
313,"('extra',)",810.0,"('dont', 'even')",129,"('wanted', 'try', 'something')",23.0
314,"('close',)",809.0,"('food', 'really')",129,"('roll', 'miso', 'soup')",23.0
315,"('called',)",807.0,"('wait', 'time')",129,"('many', 'sushi', 'restaurants')",23.0
316,"('seem',)",805.0,"('one', 'thing')",128,"('dont', 'mind', 'paying')",23.0
317,"('work',)",803.0,"('ordered', 'food')",128,"('ive', 'much', 'better')",23.0
318,"('whole',)",802.0,"('sushi', 'great')",128,"('going', 'back', 'anytime')",23.0
319,"('far',)",801.0,"('sushi', 'spot')",127,"('2', 'sushi', 'rolls')",23.0
320,"('understand',)",800.0,"('good', 'enough')",127,"('miso', 'soup', 'tasted')",23.0
321,"('expect',)",799.0,"('didnt', 'come')",127,"('came', 'back', 'table')",23.0
322,"('expensive',)",798.0,"('imitation', 'crab')",127,"('sushi', 'rolls', 'ordered')",23.0
323,"('pork',)",797.0,"('wont', 'coming')",126,"('ive', 'ever', 'eaten')",23.0
324,"('asian',)",797.0,"('decent', 'sushi')",126,"('pad', 'see', 'ew')",23.0
325,"('favorite',)",794.0,"('placed', 'order')",126,"('next', 'time', 'im')",23.0
326,"('delicious',)",792.0,"('fresh', 'fish')",125,"('food', 'ok', 'nothing')",23.0
327,"('may',)",791.0,"('just', 'bad')",125,"('used', 'favorite', 'sushi')",23.0
328,"('piece',)",788.0,"('service', 'ok')",124,"('bad', 'customer', 'service')",23.0
329,"('started',)",786.0,"('tuna', 'salmon')",124,"('think', 'will', 'back')",23.0
330,"('chefs',)",782.0,"('ok', 'nothing')",124,"('service', 'pretty', 'good')",23.0
331,"('bring',)",777.0,"('2', 'rolls')",124,"('tuna', 'hand', 'roll')",23.0
332,"('especially',)",777.0,"('someone', 'else')",123,"('best', 'ive', 'ever')",22.0
333,"('seems',)",773.0,"('can', 'see')",122,"('half', 'price', 'sushi')",22.0
334,"('cream',)",765.0,"('let', 'know')",122,"('probably', 'wont', 'going')",22.0
335,"('kitchen',)",764.0,"('got', 'home')",122,"('wait', 'long', 'time')",22.0
336,"('sit',)",764.0,"('service', 'really')",122,"('didnt', 'even', 'come')",22.0
337,"('front',)",763.0,"('eel', 'sauce')",122,"('didnt', 'even', 'bother')",22.0
338,"('rather',)",757.0,"('brown', 'rice')",122,"('right', 'around', 'corner')",22.0
339,"('use',)",756.0,"('hit', 'miss')",121,"('dont', 'know', 'will')",22.0
340,"('werent',)",752.0,"('sent', 'back')",121,"('give', 'place', '2')",22.0
341,"('gone',)",752.0,"('time', 'food')",121,"('last', 'couple', 'times')",22.0
342,"('leave',)",746.0,"('friend', 'ordered')",121,"('wasnt', 'great', 'either')",22.0
343,"('business',)",746.0,"('will', 'give')",120,"('dont', 'eat', 'sushi')",22.0
344,"('appetizers',)",745.0,"('sushi', 'came')",120,"('sushi', 'wasnt', 'great')",22.0
345,"('saw',)",740.0,"('even', 'get')",120,"('didnt', 'get', 'sick')",22.0
346,"('impressed',)",737.0,"('place', 'really')",120,"('looking', 'forward', 'trying')",22.0
347,"('raw',)",733.0,"('place', 'order')",120,"('got', 'can', 'eat')",22.0
348,"('tip',)",731.0,"('better', 'food')",120,"('went', 'friday', 'night')",22.0
349,"('completely',)",725.0,"('good', 'quality')",120,"('terrible', 'customer', 'service')",22.0
350,"('might',)",725.0,"('end', 'meal')",120,"('definitely', 'worth', 'price')",22.0
351,"('room',)",722.0,"('one', 'favorite')",120,"('sushi', 'restaurants', 'area')",22.0
352,"('6',)",720.0,"('husband', 'ordered')",120,"('came', 'miso', 'soup')",22.0
353,"('open',)",718.0,"('just', 'get')",119,"('within', 'walking', 'distance')",22.0
354,"('comes',)",714.0,"('half', 'price')",119,"('45', 'minutes', 'later')",22.0
355,"('cut',)",713.0,"('tempura', 'shrimp')",119,"('kept', 'falling', 'apart')",22.0
356,"('pad',)",713.0,"('best', 'thing')",119,"('never', 'asked', 'wanted')",22.0
357,"('portion',)",709.0,"('also', 'got')",118,"('excited', 'try', 'new')",21.0
358,"('portions',)",704.0,"('gon', 'na')",118,"('wasnt', 'anything', 'special')",21.0
359,"('amount',)",703.0,"('good', 'experience')",118,"('rock', 'n', 'sake')",21.0
360,"('ended',)",696.0,"('year', 'old')",118,"('got', 'food', 'poisoning')",21.0
361,"('avocado',)",692.0,"('anytime', 'soon')",118,"('just', 'felt', 'like')",21.0
362,"('town',)",688.0,"('nothing', 'write')",117,"('10', 'minutes', 'get')",21.0
363,"('ice',)",687.0,"('pretty', 'bad')",117,"('got', 'order', 'wrong')",21.0
364,"('tasty',)",686.0,"('asked', 'us')",117,"('first', 'time', 'came')",21.0
365,"('paid',)",685.0,"('go', 'somewhere')",117,"('better', 'sushi', 'restaurants')",21.0
366,"('clean',)",684.0,"('sweet', 'sour')",117,"('im', 'sure', 'will')",21.0
367,"('past',)",679.0,"('everyone', 'else')",116,"('will', 'probably', 'go')",21.0
368,"('wife',)",678.0,"('entire', 'time')",116,"('food', 'always', 'good')",21.0
369,"('enjoy',)",677.0,"('didnt', 'order')",116,"('miso', 'soup', 'edamame')",21.0
370,"('care',)",675.0,"('decided', 'go')",116,"('food', 'wasnt', 'good')",21.0
371,"('group',)",675.0,"('mediocre', 'food')",116,"('2', 'star', 'rating')",21.0
372,"('entire',)",669.0,"('us', 'ordered')",115,"('get', 'act', 'together')",21.0
373,"('start',)",669.0,"('avocado', 'roll')",115,"('hour', 'get', 'food')",21.0
374,"('outside',)",669.0,"('try', 'sushi')",115,"('service', 'absolutely', 'terrible')",21.0
375,"('awful',)",662.0,"('gone', 'downhill')",115,"('probably', 'wont', 'return')",21.0
376,"('size',)",660.0,"('new', 'sushi')",114,"('rolls', 'just', 'ok')",21.0
377,"('today',)",658.0,"('worst', 'sushi')",114,"('waitress', 'came', 'back')",21.0
378,"('family',)",656.0,"('lo', 'mein')",113,"('left', 'much', 'desired')",21.0
379,"('warm',)",654.0,"('small', 'portions')",113,"('ive', 'way', 'better')",21.0
380,"('everyone',)",653.0,"('sushi', 'pier')",113,"('go', 'back', 'will')",21.0
381,"('ginger',)",653.0,"('hour', 'half')",112,"('felt', 'like', 'eating')",21.0
382,"('huge',)",652.0,"('sushi', 'decent')",112,"('dont', 'think', 'worth')",21.0
383,"('fact',)",650.0,"('got', 'sushi')",112,"('first', 'time', 'eating')",21.0
384,"('although',)",648.0,"('next', 'door')",112,"('order', 'anything', 'else')",21.0
385,"('already',)",648.0,"('wasnt', 'impressed')",112,"('much', 'better', 'options')",21.0
386,"('sake',)",647.0,"('portion', 'size')",112,"('overall', 'food', 'good')",20.0
387,"('takeout',)",647.0,"('special', 'rolls')",112,"('minutes', 'just', 'get')",20.0
388,"('deal',)",644.0,"('craving', 'sushi')",112,"('server', 'told', 'us')",20.0
389,"('ready',)",643.0,"('4', 'stars')",111,"('salmon', 'skin', 'hand')",20.0
390,"('delivery',)",641.0,"('many', 'sushi')",111,"('never', 'checked', 'us')",20.0
391,"('birthday',)",641.0,"('time', 'ordered')",111,"('seaweed', 'salad', 'good')",20.0
392,"('white',)",638.0,"('one', 'person')",111,"('better', 'quality', 'food')",20.0
393,"('broth',)",635.0,"('sushi', 'mediocre')",111,"('food', 'average', 'best')",20.0
394,"('literally',)",634.0,"('mediocre', 'sushi')",111,"('food', 'wasnt', 'great')",20.0
395,"('plates',)",631.0,"('sushi', 'okay')",110,"('5', 'star', 'reviews')",20.0
396,"('cheap',)",630.0,"('asked', 'server')",110,"('pork', 'fried', 'rice')",20.0
397,"('egg',)",629.0,"('just', 'wanted')",110,"('got', 'spicy', 'tuna')",20.0
398,"('reservation',)",628.0,"('dont', 'eat')",110,"('didnt', 'get', 'food')",20.0
399,"('spot',)",626.0,"('menu', 'items')",110,"('every', 'time', 'ive')",20.0
400,"('wasabi',)",625.0,"('couldnt', 'eat')",110,"('will', 'last', 'time')",20.0
401,"('hours',)",623.0,"('two', 'people')",110,"('ordered', 'chicken', 'pad')",20.0
402,"('making',)",622.0,"('low', 'quality')",110,"('try', 'place', 'since')",20.0
403,"('barely',)",622.0,"('tastes', 'like')",109,"('try', 'new', 'sushi')",20.0
404,"('ago',)",615.0,"('chinese', 'buffet')",109,"('ordered', 'lunch', 'special')",20.0
405,"('expected',)",613.0,"('fast', 'food')",109,"('get', 'much', 'better')",20.0
406,"('house',)",613.0,"('minute', 'wait')",109,"('come', 'back', 'place')",20.0
407,"('rest',)",610.0,"('better', 'quality')",109,"('sushi', 'happy', 'hour')",20.0
408,"('giving',)",608.0,"('general', 'tsos')",109,"('eat', 'lot', 'sushi')",20.0
409,"('keep',)",607.0,"('look', 'like')",109,"('really', 'wanted', 'love')",20.0
410,"('box',)",605.0,"('asian', 'food')",109,"('food', 'terrible', 'service')",20.0
411,"('amazing',)",603.0,"('made', 'us')",108,"('another', '5', 'minutes')",20.0
412,"('serve',)",602.0,"('egg', 'rolls')",108,"('eel', 'avocado', 'roll')",20.0
413,"('tonight',)",601.0,"('time', 'got')",108,"('didnt', 'come', 'back')",20.0
414,"('offer',)",601.0,"('sweet', 'potato')",108,"('ginger', 'dressing', 'salad')",20.0
415,"('theres',)",601.0,"('pork', 'belly')",108,"('place', 'first', 'time')",20.0
416,"('sorry',)",600.0,"('two', 'times')",108,"('didnt', 'even', 'ask')",20.0
417,"('seafood',)",600.0,"('soft', 'shell')",108,"('probably', 'wont', 'come')",20.0
418,"('salty',)",599.0,"('want', 'go')",108,"('spicy', 'tuna', 'hand')",20.0
419,"('california',)",596.0,"('back', 'place')",108,"('food', 'nothing', 'special')",20.0
420,"('excited',)",596.0,"('waste', 'time')",108,"('think', 'ill', 'going')",20.0
421,"('twice',)",594.0,"('table', 'next')",108,"('tables', 'around', 'us')",20.0
422,"('decor',)",594.0,"('place', 'food')",108,"('went', 'lunch', 'today')",20.0
423,"('real',)",593.0,"('across', 'street')",107,"('first', 'time', 'last')",20.0
424,"('cheese',)",584.0,"('ill', 'give')",107,"('2', 'stars', 'service')",20.0
425,"('yelp',)",581.0,"('sushi', 'sashimi')",107,"('wasnt', 'bad', 'just')",20.0
426,"('pick',)",581.0,"('california', 'rolls')",107,"('restaurant', 'wasnt', 'busy')",20.0
427,"('eaten',)",579.0,"('server', 'came')",107,"('get', 'food', 'poisoning')",20.0
428,"('hand',)",579.0,"('tried', 'place')",106,"('waitress', 'told', 'us')",19.0
429,"('problem',)",579.0,"('white', 'tuna')",106,"('wont', 'back', 'sushi')",19.0
430,"('green',)",578.0,"('dipping', 'sauce')",106,"('dont', 'know', 'happened')",19.0
431,"('charge',)",577.0,"('drink', 'orders')",106,"('ten', 'minutes', 'later')",19.0
432,"('returning',)",575.0,"('wasnt', 'fresh')",106,"('general', 'tso', 'chicken')",19.0
433,"('quickly',)",575.0,"('stay', 'away')",106,"('can', 'get', 'better')",19.0
434,"('noticed',)",570.0,"('good', 'though')",106,"('ordered', '2', 'rolls')",19.0
435,"('regular',)",563.0,"('dont', 'care')",106,"('red', 'dragon', 'roll')",19.0
436,"('sad',)",563.0,"('new', 'place')",105,"('returning', 'anytime', 'soon')",19.0
437,"('wine',)",563.0,"('good', 'however')",105,"('service', 'super', 'slow')",19.0
438,"('honestly',)",562.0,"('finally', 'came')",105,"('last', 'time', 'ordered')",19.0
439,"('door',)",559.0,"('eating', 'sushi')",105,"('tampa', 'bay', 'area')",19.0
440,"('tiny',)",559.0,"('stars', 'food')",105,"('start', 'saying', 'food')",19.0
441,"('attentive',)",546.0,"('wasnt', 'busy')",105,"('rice', 'tasted', 'like')",19.0
442,"('forgot',)",546.0,"('will', 'coming')",104,"('id', 'go', 'back')",19.0
443,"('charged',)",541.0,"('waitress', 'came')",104,"('ordered', 'california', 'roll')",19.0
444,"('weird',)",538.0,"('dont', 'mind')",104,"('order', 'something', 'else')",19.0
445,"('45',)",538.0,"('start', 'saying')",104,"('make', 'matters', 'worse')",19.0
446,"('free',)",537.0,"('service', 'poor')",104,"('went', 'happy', 'hour')",19.0
447,"('ingredients',)",537.0,"('another', 'table')",104,"('service', 'sub', 'par')",19.0
448,"('kids',)",536.0,"('many', 'people')",104,"('came', 'back', 'said')",19.0
449,"('owner',)",532.0,"('hot', 'sour')",103,"('sushi', 'tasted', 'like')",19.0
450,"('beer',)",531.0,"('25', 'minutes')",103,"('give', 'second', 'chance')",19.0
451,"('call',)",527.0,"('service', 'bad')",103,"('didnt', 'even', 'know')",19.0
452,"('kept',)",526.0,"('sushi', 'fresh')",103,"('coming', 'back', 'sushi')",19.0
453,"('selection',)",524.0,"('get', 'order')",103,"('service', 'wasnt', 'great')",19.0
454,"('phone',)",524.0,"('sushi', 'really')",103,"('called', 'let', 'know')",19.0
455,"('eel',)",524.0,"('high', 'quality')",102,"('im', 'sorry', 'say')",19.0
456,"('tofu',)",523.0,"('whole', 'time')",102,"('sushi', 'just', 'okay')",19.0
457,"('hungry',)",522.0,"('ten', 'minutes')",102,"('even', 'though', 'ordered')",19.0
458,"('glass',)",520.0,"('2', 'star')",102,"('get', 'can', 'eat')",19.0
459,"('oh',)",520.0,"('tell', 'us')",102,"('get', 'moneys', 'worth')",19.0
460,"('must',)",519.0,"('used', 'love')",101,"('ordered', 'bento', 'box')",19.0
461,"('yes',)",519.0,"('will', 'try')",101,"('pay', 'full', 'price')",19.0
462,"('saying',)",519.0,"('food', 'place')",101,"('went', 'can', 'eat')",19.0
463,"('due',)",517.0,"('like', 'just')",101,"('didnt', 'even', 'want')",19.0
464,"('absolutely',)",517.0,"('one', 'piece')",101,"('order', 'can', 'eat')",19.0
465,"('needed',)",515.0,"('per', 'person')",101,"('taste', 'like', 'anything')",19.0
466,"('dirty',)",514.0,"('good', 'things')",101,"('food', 'good', 'enough')",19.0
467,"('fishy',)",513.0,"('place', 'will')",101,"('asked', 'us', 'wanted')",19.0
468,"('based',)",512.0,"('poke', 'bowl')",100,"('sushi', 'rolls', 'good')",19.0
469,"('yet',)",512.0,"('room', 'temperature')",100,"('back', 'food', 'good')",19.0
470,"('looks',)",510.0,"('tasted', 'good')",100,"('five', 'minutes', 'later')",19.0
471,"('seaweed',)",509.0,"('never', 'seen')",100,"('pan', 'fried', 'noodles')",19.0
472,"('vegetables',)",509.0,"('great', 'place')",100,"('really', 'excited', 'try')",19.0
473,"('meh',)",509.0,"('time', 'came')",100,"('reason', 'gave', '2')",19.0
474,"('dressing',)",508.0,"('roll', 'just')",100,"('won', 'ton', 'soup')",19.0
475,"('soon',)",508.0,"('poor', 'quality')",100,"('many', 'great', 'sushi')",19.0
476,"('offered',)",504.0,"('service', 'awful')",99,"('didnt', 'give', 'us')",19.0
477,"('ayce',)",503.0,"('dont', 'expect')",99,"('can', 'honestly', 'say')",19.0
478,"('hope',)",502.0,"('get', 'pay')",99,"('wait', '20', 'minutes')",19.0
479,"('12',)",501.0,"('us', 'food')",99,"('tuna', 'roll', 'spicy')",19.0
480,"('short',)",501.0,"('st', 'louis')",99,"('long', 'time', 'come')",19.0
481,"('curry',)",499.0,"('dont', 'go')",99,"('sushi', 'can', 'eat')",19.0
482,"('edamame',)",498.0,"('give', 'try')",99,"('probably', 'wouldnt', 'go')",19.0
483,"('mind',)",498.0,"('ordered', 'shrimp')",99,"('youre', 'looking', 'good')",19.0
484,"('needs',)",496.0,"('another', '10')",99,"('waiting', '30', 'minutes')",19.0
485,"('mayo',)",495.0,"('better', 'options')",98,"('best', 'sushi', 'town')",19.0
486,"('enjoyed',)",494.0,"('japanese', 'restaurants')",98,"('mochi', 'ice', 'cream')",19.0
487,"('together',)",493.0,"('disappointed', 'food')",98,"('finally', 'got', 'food')",19.0
488,"('entrees',)",491.0,"('times', 'ive')",98,"('favorite', 'sushi', 'spot')",19.0
489,"('fast',)",491.0,"('parking', 'lot')",98,"('service', 'mediocre', 'food')",19.0
490,"('apart',)",490.0,"('fresh', 'sushi')",98,"('take', 'business', 'elsewhere')",19.0
491,"('guy',)",490.0,"('can', 'tell')",98,"('decided', 'give', 'another')",19.0
492,"('name',)",490.0,"('salmon', 'skin')",98,"('giving', 'place', '2')",19.0
493,"('four',)",488.0,"('just', 'like')",98,"('crunchy', 'spicy', 'tuna')",18.0
494,"('main',)",487.0,"('service', 'pretty')",98,"('place', '5', 'stars')",18.0
495,"('music',)",487.0,"('high', 'expectations')",98,"('used', 'one', 'favorite')",18.0
496,"('liked',)",485.0,"('weeks', 'ago')",97,"('want', 'like', 'place')",18.0
497,"('paying',)",485.0,"('staff', 'nice')",97,"('ive', 'ever', 'experienced')",18.0
498,"('taking',)",484.0,"('seem', 'like')",97,"('waiting', '45', 'minutes')",18.0
499,"('quick',)",482.0,"('great', 'reviews')",97,"('much', 'much', 'better')",18.0
500,"('priced',)",481.0,"('took', 'hour')",97,"('eat', 'sushi', 'place')",18.0
501,"('disappointment',)",481.0,"('sushi', 'joint')",97,"('didnt', 'seem', 'care')",18.0
502,"('saturday',)",480.0,"('worth', 'money')",97,"('good', 'nothing', 'special')",18.0
503,"('dessert',)",480.0,"('roll', 'ordered')",96,"('food', 'okay', 'service')",18.0
504,"('longer',)",479.0,"('part', 'meal')",96,"('fried', 'rice', 'good')",18.0
505,"('lacking',)",479.0,"('lunch', 'specials')",96,"('last', '2', 'times')",18.0
506,"('plus',)",478.0,"('main', 'course')",96,"('ice', 'cream', 'good')",18.0
507,"('veggies',)",476.0,"('shell', 'crab')",96,"('wanted', 'give', 'place')",18.0
508,"('excellent',)",475.0,"('sit', 'bar')",96,"('different', 'sushi', 'rolls')",18.0
509,"('week',)",475.0,"('seat', 'us')",96,"('tuna', 'spicy', 'salmon')",18.0
510,"('others',)",474.0,"('worst', 'part')",96,"('charged', 'full', 'price')",18.0
511,"('cool',)",473.0,"('hand', 'rolls')",96,"('food', 'just', 'good')",18.0
512,"('year',)",473.0,"('save', 'money')",96,"('service', 'ive', 'ever')",18.0
513,"('friday',)",471.0,"('waited', 'waited')",95,"('roll', 'rainbow', 'roll')",18.0
514,"('entree',)",471.0,"('said', 'yes')",95,"('leaves', 'lot', 'desired')",18.0
515,"('25',)",468.0,"('ordered', '2')",95,"('take', 'drink', 'orders')",18.0
516,"('8',)",468.0,"('last', 'week')",95,"('chicken', 'lettuce', 'wraps')",18.0
517,"('makes',)",466.0,"('didnt', 'care')",95,"('may', 'give', 'another')",18.0
518,"('red',)",464.0,"('made', 'reservation')",95,"('never', 'came', 'check')",18.0
519,"('finished',)",463.0,"('time', 'ive')",95,"('work', 'customer', 'service')",18.0
520,"('walk',)",463.0,"('pretty', 'decent')",95,"('didnt', 'really', 'taste')",18.0
521,"('seen',)",463.0,"('however', 'service')",95,"('pretty', 'good', 'sushi')",18.0
522,"('wish',)",463.0,"('yelp', 'reviews')",95,"('sushi', 'didnt', 'taste')",18.0
523,"('worse',)",458.0,"('get', 'check')",95,"('im', 'big', 'fan')",18.0
524,"('low',)",457.0,"('sat', 'us')",95,"('ice', 'cream', 'dessert')",18.0
525,"('anyone',)",456.0,"('sour', 'soup')",94,"('reason', '2', 'stars')",18.0
526,"('able',)",456.0,"('many', 'places')",94,"('needless', 'say', 'wont')",18.0
527,"('change',)",455.0,"('portions', 'small')",94,"('service', 'really', 'slow')",18.0
528,"('presentation',)",455.0,"('5', 'star')",94,"('service', 'pretty', 'bad')",18.0
529,"('boyfriend',)",454.0,"('really', 'really')",94,"('wanted', 'anything', 'else')",18.0
530,"('stuff',)",453.0,"('definitely', 'worth')",94,"('really', 'like', 'place')",18.0
531,"('unless',)",452.0,"('crab', 'legs')",94,"('side', 'spicy', 'mayo')",18.0
532,"('supposed',)",452.0,"('place', 'used')",94,"('wasnt', 'bad', 'wasnt')",18.0
533,"('basically',)",450.0,"('two', 'pieces')",94,"('looked', 'tasted', 'like')",18.0
534,"('course',)",449.0,"('time', 'sushi')",93,"('chicken', 'tasted', 'like')",18.0
535,"('cook',)",447.0,"('way', 'overpriced')",93,"('couple', 'years', 'ago')",18.0
536,"('management',)",447.0,"('food', 'drinks')",93,"('thai', 'iced', 'tea')",18.0
537,"('finish',)",445.0,"('ever', 'seen')",93,"('last', 'time', 'came')",18.0
538,"('behind',)",443.0,"('ordered', 'take')",93,"('keep', 'coming', 'back')",18.0
539,"('immediately',)",443.0,"('different', 'rolls')",92,"('ordered', 'teriyaki', 'chicken')",18.0
540,"('cucumber',)",442.0,"('sushi', 'options')",92,"('pad', 'thai', 'chicken')",18.0
