,1-Gram,Frequency,2-Gram,Frequency,3-Gram,Frequency
305,"('size',)",1006.0,"('took', 'long')",168,"('service', 'really', 'good')",30.0
306,"('arrived',)",1005.0,"('per', 'person')",168,"('food', 'good', 'nothing')",30.0
307,"('pay',)",999.0,"('recommend', 'place')",168,"('ginger', 'dressing', 'salad')",30.0
308,"('return',)",997.0,"('45', 'minutes')",167,"('different', 'sushi', 'rolls')",30.0
309,"('close',)",997.0,"('lunch', 'menu')",165,"('3', 'stars', 'instead')",30.0
310,"('broth',)",995.0,"('one', 'roll')",165,"('just', 'ok', 'nothing')",30.0
311,"('look',)",995.0,"('egg', 'rolls')",165,"('sushi', 'place', 'go')",30.0
312,"('pad',)",992.0,"('dim', 'sum')",164,"('came', 'miso', 'soup')",30.0
313,"('waiting',)",991.0,"('5', 'minutes')",164,"('left', 'something', 'desired')",30.0
314,"('ice',)",978.0,"('friend', 'ordered')",164,"('try', 'new', 'place')",30.0
315,"('sake',)",975.0,"('rolls', 'ordered')",164,"('happy', 'hour', 'deals')",30.0
316,"('several',)",972.0,"('hand', 'rolls')",164,"('sushi', 'first', 'time')",30.0
317,"('rather',)",972.0,"('taste', 'fresh')",164,"('great', 'customer', 'service')",30.0
318,"('regular',)",970.0,"('food', 'wasnt')",164,"('feel', 'like', 'youre')",30.0
319,"('couldnt',)",966.0,"('friendly', 'staff')",164,"('kung', 'pao', 'chicken')",30.0
320,"('town',)",966.0,"('food', 'delicious')",163,"('buy', 'one', 'get')",30.0
321,"('fun',)",964.0,"('isnt', 'bad')",163,"('another', 'sushi', 'place')",30.0
322,"('steak',)",961.0,"('sushi', 'wasnt')",163,"('couple', 'weeks', 'ago')",30.0
323,"('someone',)",958.0,"('bit', 'pricey')",163,"('general', 'tso', 'chicken')",30.0
324,"('green',)",949.0,"('slow', 'service')",163,"('ordered', '3', 'rolls')",30.0
325,"('teriyaki',)",948.0,"('order', 'food')",162,"('lets', 'just', 'say')",29.0
326,"('egg',)",947.0,"('wasnt', 'busy')",162,"('just', 'didnt', 'taste')",29.0
327,"('reason',)",942.0,"('definitely', 'worth')",161,"('pay', 'full', 'price')",29.0
328,"('seem',)",942.0,"('chinese', 'buffet')",161,"('made', 'us', 'feel')",29.0
329,"('seafood',)",940.0,"('next', 'door')",161,"('little', 'bit', 'everything')",29.0
330,"('theres',)",939.0,"('white', 'tuna')",161,"('chicken', 'bento', 'box')",29.0
331,"('open',)",934.0,"('another', 'shot')",161,"('dont', 'know', 'just')",29.0
332,"('fast',)",933.0,"('5', 'star')",160,"('feel', 'like', 'im')",29.0
333,"('waited',)",924.0,"('rolls', 'just')",160,"('worst', 'ive', 'ever')",29.0
334,"('guess',)",923.0,"('nothing', 'write')",160,"('waited', '10', 'minutes')",29.0
335,"('years',)",923.0,"('rolls', 'sushi')",160,"('better', 'sushi', 'restaurants')",29.0
336,"('seating',)",923.0,"('stars', 'service')",159,"('good', 'best', 'ive')",29.0
337,"('finally',)",922.0,"('looking', 'forward')",159,"('vanilla', 'ice', 'cream')",29.0
338,"('impressed',)",920.0,"('minutes', 'get')",159,"('sweet', 'potato', 'tempura')",29.0
339,"('person',)",914.0,"('fell', 'apart')",159,"('thai', 'iced', 'tea')",29.0
340,"('wrong',)",911.0,"('good', 'also')",157,"('back', 'try', 'sushi')",29.0
341,"('mediocre',)",905.0,"('soup', 'good')",157,"('pretty', 'good', 'well')",29.0
342,"('unfortunately',)",904.0,"('ordered', 'two')",156,"('took', '30', 'minutes')",29.0
343,"('fan',)",899.0,"('soft', 'shell')",156,"('wait', 'staff', 'friendly')",29.0
344,"('point',)",898.0,"('im', 'used')",156,"('3', 'star', 'rating')",28.0
345,"('ate',)",897.0,"('will', 'give')",156,"('go', 'way', 'come')",28.0
346,"('chefs',)",895.0,"('ordered', 'spicy')",156,"('took', '15', 'minutes')",28.0
347,"('house',)",891.0,"('stars', 'food')",156,"('ever', 'go', 'back')",28.0
348,"('cheap',)",891.0,"('try', 'something')",156,"('eel', 'avocado', 'roll')",28.0
349,"('15',)",886.0,"('good', 'fresh')",156,"('will', 'coming', 'back')",28.0
350,"('cool',)",885.0,"('food', 'average')",155,"('looking', 'good', 'sushi')",28.0
351,"('quickly',)",881.0,"('high', 'quality')",155,"('sushi', 'can', 'eat')",28.0
352,"('bill',)",880.0,"('little', 'pricey')",155,"('may', 'come', 'back')",28.0
353,"('sitting',)",876.0,"('good', 'good')",155,"('came', 'happy', 'hour')",28.0
354,"('raw',)",870.0,"('long', 'wait')",155,"('overall', 'pretty', 'good')",28.0
355,"('everyone',)",869.0,"('lunch', 'time')",155,"('conveyor', 'belt', 'sushi')",28.0
356,"('let',)",866.0,"('hot', 'pot')",154,"('sweet', 'sour', 'sauce')",28.0
357,"('bring',)",862.0,"('poke', 'bowl')",154,"('place', 'pretty', 'empty')",28.0
358,"('old',)",856.0,"('food', 'always')",153,"('give', 'place', '3')",28.0
359,"('dessert',)",856.0,"('cant', 'say')",153,"('first', 'time', 'trying')",28.0
360,"('ayce',)",854.0,"('dipping', 'sauce')",152,"('spicy', 'tuna', 'salmon')",28.0
361,"('white',)",854.0,"('ill', 'back')",152,"('tempura', 'ice', 'cream')",28.0
362,"('california',)",853.0,"('shell', 'crab')",152,"('went', 'saturday', 'night')",28.0
363,"('werent',)",847.0,"('first', 'visit')",152,"('went', 'friday', 'night')",28.0
364,"('whole',)",845.0,"('think', 'place')",151,"('hot', 'green', 'tea')",28.0
365,"('started',)",840.0,"('sushi', 'ordered')",151,"('go', 'back', 'im')",27.0
366,"('korean',)",833.0,"('fast', 'food')",151,"('good', 'quality', 'sushi')",27.0
367,"('ginger',)",832.0,"('food', 'ordered')",150,"('sushi', 'lunch', 'special')",27.0
368,"('free',)",828.0,"('excited', 'try')",150,"('go', 'sushi', 'place')",27.0
369,"('keep',)",826.0,"('id', 'give')",150,"('pretty', 'good', 'however')",27.0
370,"('parking',)",824.0,"('lo', 'mein')",149,"('heard', 'great', 'things')",27.0
371,"('eel',)",822.0,"('good', 'well')",149,"('one', 'get', 'one')",27.0
372,"('wish',)",818.0,"('one', 'best')",149,"('back', 'food', 'good')",27.0
373,"('expected',)",818.0,"('best', 'thing')",149,"('crunchy', 'spicy', 'tuna')",27.0
374,"('customer',)",811.0,"('good', 'however')",148,"('good', 'food', 'service')",27.0
375,"('done',)",806.0,"('back', 'sushi')",148,"('waited', '15', 'minutes')",27.0
376,"('given',)",805.0,"('place', 'really')",148,"('bowl', 'miso', 'soup')",26.0
377,"('hand',)",805.0,"('big', 'fan')",148,"('dont', 'expect', 'much')",26.0
378,"('beer',)",797.0,"('anything', 'else')",148,"('late', 'night', 'sushi')",26.0
379,"('empty',)",796.0,"('friendly', 'service')",147,"('spicy', 'salmon', 'spicy')",26.0
380,"('curry',)",793.0,"('sit', 'bar')",147,"('sushi', 'pier', '2')",26.0
381,"('priced',)",791.0,"('sushi', 'average')",146,"('food', 'came', 'fast')",26.0
382,"('customers',)",791.0,"('drink', 'order')",146,"('food', 'just', 'average')",26.0
383,"('offer',)",786.0,"('philly', 'roll')",145,"('place', 'another', 'shot')",26.0
384,"('cheese',)",785.0,"('imitation', 'crab')",145,"('give', '5', 'stars')",26.0
385,"('craving',)",781.0,"('can', 'order')",145,"('rolls', 'soup', 'salad')",26.0
386,"('soy',)",775.0,"('staff', 'nice')",144,"('red', 'dragon', 'roll')",26.0
387,"('extremely',)",774.0,"('can', 'see')",144,"('cant', 'remember', 'name')",26.0
388,"('front',)",772.0,"('good', 'flavor')",143,"('minutes', 'get', 'food')",26.0
389,"('wasabi',)",771.0,"('next', 'us')",143,"('shrimp', 'tempura', 'spicy')",26.0
390,"('ambiance',)",770.0,"('decent', 'food')",143,"('food', 'decent', 'service')",26.0
391,"('takeout',)",760.0,"('got', 'sushi')",143,"('id', 'give', 'place')",26.0
392,"('option',)",758.0,"('nice', 'atmosphere')",142,"('good', 'chinese', 'food')",26.0
393,"('edamame',)",754.0,"('big', 'deal')",142,"('roll', 'spicy', 'salmon')",26.0
394,"('disappointing',)",753.0,"('many', 'people')",141,"('got', 'miso', 'soup')",26.0
395,"('money',)",752.0,"('service', 'really')",141,"('place', 'three', 'stars')",26.0
396,"('specials',)",752.0,"('better', 'places')",141,"('waited', '20', 'minutes')",26.0
397,"('6',)",752.0,"('service', 'just')",141,"('think', 'ill', 'back')",26.0
398,"('pricey',)",750.0,"('large', 'group')",141,"('came', 'pretty', 'quickly')",26.0
399,"('dry',)",749.0,"('california', 'rolls')",141,"('favorite', 'sushi', 'restaurant')",26.0
400,"('plus',)",748.0,"('service', 'always')",141,"('service', 'wasnt', 'great')",26.0
401,"('tofu',)",743.0,"('2', 'stars')",141,"('bean', 'ice', 'cream')",26.0
402,"('tell',)",743.0,"('little', 'disappointed')",140,"('wasnt', 'great', 'either')",26.0
403,"('wife',)",742.0,"('got', 'food')",140,"('3', '12', 'stars')",26.0
404,"('makes',)",740.0,"('sushi', 'lunch')",140,"('ayce', 'sushi', 'place')",26.0
405,"('able',)",738.0,"('great', 'deal')",139,"('giving', 'place', '3')",26.0
406,"('seaweed',)",736.0,"('get', 'wrong')",139,"('three', 'stars', 'food')",26.0
407,"('ended',)",735.0,"('highly', 'recommend')",139,"('roll', 'dragon', 'roll')",26.0
408,"('presentation',)",734.0,"('new', 'sushi')",139,"('4', '5', 'star')",26.0
409,"('walked',)",732.0,"('sushi', 'okay')",139,"('go', 'way', 'go')",26.0
410,"('choice',)",731.0,"('just', 'get')",139,"('one', 'favorite', 'places')",26.0
411,"('salty',)",731.0,"('think', 'ill')",139,"('can', 'get', 'better')",26.0
412,"('box',)",731.0,"('roll', 'just')",138,"('happy', 'hour', 'food')",25.0
413,"('awesome',)",730.0,"('multiple', 'times')",138,"('customer', 'service', 'great')",25.0
414,"('standard',)",726.0,"('time', 'food')",138,"('red', 'bean', 'ice')",25.0
415,"('yelp',)",725.0,"('place', 'like')",138,"('happy', 'hour', 'great')",25.0
416,"('yet',)",724.0,"('bento', 'boxes')",138,"('dont', 'eat', 'sushi')",25.0
417,"('music',)",722.0,"('prices', 'reasonable')",138,"('gave', 'three', 'stars')",25.0
418,"('terrible',)",720.0,"('just', 'like')",137,"('waited', '30', 'minutes')",25.0
419,"('piece',)",719.0,"('3', 'times')",137,"('just', 'wasnt', 'good')",25.0
420,"('lots',)",719.0,"('dont', 'mind')",137,"('service', 'food', 'good')",25.0
421,"('others',)",714.0,"('roll', 'salmon')",136,"('wait', 'long', 'time')",25.0
422,"('overpriced',)",713.0,"('one', 'favorite')",136,"('rolls', 'nothing', 'special')",25.0
423,"('delivery',)",711.0,"('nothing', 'spectacular')",136,"('busy', 'saturday', 'night')",25.0
424,"('serve',)",709.0,"('really', 'great')",136,"('10', 'minutes', 'later')",25.0
425,"('birthday',)",709.0,"('grocery', 'store')",136,"('roll', 'philly', 'roll')",25.0
426,"('loved',)",706.0,"('yellow', 'tail')",135,"('ive', 'several', 'times')",25.0
427,"('veggies',)",705.0,"('time', 'ive')",135,"('ordered', 'lunch', 'special')",25.0
428,"('hit',)",704.0,"('pleasantly', 'surprised')",135,"('place', 'wasnt', 'busy')",25.0
429,"('saturday',)",703.0,"('many', 'sushi')",135,"('behind', 'sushi', 'bar')",25.0
430,"('start',)",701.0,"('huge', 'fan')",135,"('happy', 'hour', 'special')",25.0
431,"('dumplings',)",701.0,"('good', 'time')",135,"('average', 'nothing', 'special')",25.0
432,"('cut',)",699.0,"('st', 'louis')",135,"('second', 'time', 'went')",25.0
433,"('main',)",698.0,"('fresh', 'tasty')",134,"('came', 'saturday', 'night')",25.0
434,"('ingredients',)",694.0,"('end', 'meal')",134,"('willing', 'give', 'another')",25.0
435,"('fact',)",692.0,"('time', 'ordered')",134,"('decided', 'give', 'place')",25.0
436,"('family',)",691.0,"('give', '3')",134,"('service', 'always', 'good')",25.0
437,"('plates',)",685.0,"('can', 'say')",134,"('4', '5', 'stars')",25.0
438,"('week',)",683.0,"('across', 'street')",134,"('place', '4', 'stars')",25.0
439,"('red',)",683.0,"('will', 'come')",134,"('amount', 'food', 'get')",25.0
440,"('kids',)",678.0,"('tea', 'ice')",133,"('food', 'came', 'pretty')",25.0
441,"('30',)",676.0,"('definitely', 'go')",133,"('got', 'pad', 'thai')",25.0
442,"('saw',)",675.0,"('back', 'food')",133,"('really', 'like', 'place')",25.0
443,"('bento',)",672.0,"('went', 'back')",133,"('roll', 'volcano', 'roll')",25.0
444,"('specialty',)",671.0,"('salmon', 'skin')",133,"('make', 'special', 'trip')",25.0
445,"('hungry',)",671.0,"('fried', 'chicken')",133,"('food', 'hit', 'miss')",25.0
446,"('manager',)",669.0,"('spring', 'roll')",133,"('imitation', 'crab', 'meat')",25.0
447,"('vegetables',)",668.0,"('korean', 'food')",133,"('back', 'happy', 'hour')",25.0
448,"('pick',)",668.0,"('giving', '3')",133,"('roll', 'tuna', 'roll')",25.0
449,"('today',)",666.0,"('roll', 'pretty')",133,"('give', 'place', '35')",25.0
450,"('later',)",666.0,"('korean', 'bbq')",132,"('can', 'eat', 'option')",24.0
451,"('tip',)",663.0,"('place', 'order')",132,"('high', 'quality', 'sushi')",24.0
452,"('wine',)",659.0,"('two', 'people')",132,"('30', 'minutes', 'get')",24.0
453,"('needed',)",658.0,"('blown', 'away')",132,"('can', 'eat', 'place')",24.0
454,"('poke',)",657.0,"('restaurant', 'clean')",132,"('come', 'back', 'just')",24.0
455,"('mind',)",656.0,"('time', 'came')",131,"('salmon', 'skin', 'hand')",24.0
456,"('friday',)",654.0,"('id', 'like')",131,"('much', 'cream', 'cheese')",24.0
457,"('leave',)",654.0,"('japanese', 'restaurants')",131,"('service', 'pretty', 'slow')",24.0
458,"('dressing',)",654.0,"('portion', 'sizes')",131,"('probably', 'wont', 'come')",24.0
459,"('late',)",650.0,"('didnt', 'come')",130,"('pad', 'thai', 'chicken')",24.0
460,"('kitchen',)",646.0,"('came', 'lunch')",130,"('never', 'go', 'back')",24.0
461,"('hostess',)",646.0,"('good', 'value')",130,"('try', 'new', 'sushi')",24.0
462,"('door',)",644.0,"('crab', 'roll')",130,"('will', 'probably', 'go')",24.0
463,"('entrees',)",641.0,"('time', 'go')",129,"('salmon', 'spicy', 'tuna')",24.0
464,"('real',)",637.0,"('overall', 'food')",129,"('sauce', 'spicy', 'mayo')",24.0
465,"('business',)",637.0,"('different', 'rolls')",128,"('korean', 'fried', 'chicken')",24.0
466,"('fairly',)",635.0,"('service', 'excellent')",128,"('sushi', 'miso', 'soup')",24.0
467,"('loud',)",635.0,"('didnt', 'care')",128,"('good', 'pad', 'thai')",24.0
468,"('called',)",635.0,"('santa', 'barbara')",128,"('left', 'lot', 'desired')",24.0
469,"('reasonable',)",634.0,"('good', 'rolls')",127,"('place', 'hit', 'miss')",24.0
470,"('philly',)",634.0,"('ordered', 'shrimp')",127,"('good', 'service', 'food')",24.0
471,"('cucumber',)",631.0,"('good', 'amount')",127,"('just', 'ok', 'sushi')",24.0
472,"('flavorful',)",628.0,"('decided', 'go')",127,"('will', 'back', 'try')",24.0
473,"('street',)",628.0,"('sushi', 'options')",127,"('can', 'hit', 'miss')",24.0
474,"('care',)",628.0,"('probably', 'go')",126,"('3', 'sushi', 'rolls')",24.0
475,"('flavors',)",627.0,"('place', 'get')",126,"('come', 'back', 'maybe')",24.0
476,"('often',)",627.0,"('price', 'point')",126,"('youre', 'craving', 'sushi')",24.0
477,"('based',)",626.0,"('conveyor', 'belt')",126,"('bento', 'box', 'lunch')",24.0
478,"('solid',)",626.0,"('didnt', 'see')",126,"('place', '5', 'stars')",24.0
479,"('problem',)",625.0,"('food', 'took')",126,"('main', 'dining', 'room')",24.0
480,"('due',)",621.0,"('think', 'will')",125,"('food', 'service', 'good')",24.0
481,"('understand',)",620.0,"('time', 'got')",125,"('food', 'good', 'though')",24.0
482,"('theyre',)",620.0,"('sushi', 'came')",125,"('good', 'quality', 'fish')",24.0
483,"('looks',)",620.0,"('look', 'like')",125,"('sushi', 'good', 'best')",24.0
484,"('typical',)",619.0,"('wait', 'time')",125,"('really', 'really', 'good')",24.0
485,"('rest',)",617.0,"('im', 'just')",125,"('can', 'eat', 'buffet')",24.0
486,"('noodle',)",614.0,"('food', 'still')",125,"('probably', 'wouldnt', 'come')",24.0
487,"('city',)",613.0,"('someone', 'else')",125,"('high', 'hopes', 'place')",24.0
488,"('past',)",612.0,"('la', 'carte')",124,"('good', 'sushi', 'places')",24.0
489,"('stuff',)",611.0,"('roll', 'also')",124,"('ordered', 'three', 'rolls')",24.0
490,"('interesting',)",610.0,"('will', 'get')",124,"('food', 'good', 'just')",24.0
491,"('add',)",609.0,"('anything', 'special')",124,"('will', 'update', 'review')",24.0
492,"('35',)",609.0,"('sushi', 'can')",124,"('youre', 'looking', 'good')",24.0
493,"('choose',)",606.0,"('seated', 'right')",124,"('tuna', 'salmon', 'yellowtail')",24.0
494,"('12',)",605.0,"('good', 'prices')",123,"('food', 'took', 'long')",24.0
495,"('honestly',)",605.0,"('rice', 'good')",123,"('15', 'minutes', 'get')",24.0
496,"('making',)",603.0,"('didnt', 'feel')",123,"('roll', 'deep', 'fried')",23.0
497,"('four',)",603.0,"('sea', 'bass')",123,"('good', 'thai', 'food')",23.0
498,"('twice',)",603.0,"('outdoor', 'seating')",123,"('many', 'sushi', 'restaurants')",23.0
499,"('together',)",603.0,"('three', 'rolls')",122,"('dont', 'know', 'will')",23.0
500,"('weird',)",602.0,"('just', 'right')",122,"('made', 'feel', 'like')",23.0
501,"('reservation',)",599.0,"('general', 'tsos')",122,"('fish', 'seemed', 'fresh')",23.0
502,"('kept',)",599.0,"('hibachi', 'grill')",122,"('definitely', 'worth', 'price')",23.0
503,"('packed',)",599.0,"('lot', 'food')",122,"('reason', 'gave', '3')",23.0
504,"('excited',)",594.0,"('one', 'person')",122,"('long', 'story', 'short')",23.0
505,"('eaten',)",592.0,"('another', 'chance')",122,"('great', 'service', 'good')",23.0
506,"('warm',)",592.0,"('place', 'eat')",122,"('tuna', 'roll', 'good')",23.0
507,"('slightly',)",591.0,"('ill', 'probably')",122,"('fish', 'rice', 'ratio')",23.0
508,"('giving',)",590.0,"('brought', 'us')",122,"('good', 'service', 'slow')",23.0
509,"('evening',)",589.0,"('sushi', 'fix')",122,"('sushi', 'rolls', 'just')",23.0
510,"('lacking',)",588.0,"('probably', 'wouldnt')",122,"('5', 'star', 'reviews')",23.0
511,"('must',)",587.0,"('amount', 'food')",122,"('order', 'can', 'eat')",23.0
512,"('ready',)",584.0,"('must', 'say')",122,"('sushi', 'isnt', 'bad')",23.0
513,"('live',)",583.0,"('crab', 'legs')",121,"('didnt', 'say', 'anything')",23.0
514,"('course',)",579.0,"('can', 'tell')",121,"('service', 'really', 'slow')",23.0
515,"('yes',)",578.0,"('overall', 'experience')",121,"('sushi', 'good', 'fresh')",23.0
516,"('name',)",575.0,"('1', 'star')",121,"('fried', 'rice', 'pretty')",23.0
517,"('already',)",574.0,"('place', 'nice')",121,"('sushi', 'places', 'ive')",23.0
518,"('8',)",573.0,"('definitely', 'better')",121,"('best', 'sushi', 'place')",23.0
519,"('date',)",573.0,"('asian', 'fusion')",120,"('give', 'another', 'go')",23.0
520,"('lobster',)",570.0,"('high', 'expectations')",120,"('still', 'pretty', 'good')",23.0
521,"('crunchy',)",569.0,"('falling', 'apart')",120,"('like', 'come', 'back')",23.0
522,"('ago',)",568.0,"('friendly', 'attentive')",120,"('place', 'another', 'chance')",23.0
523,"('sunday',)",568.0,"('took', 'order')",120,"('wait', 'staff', 'attentive')",23.0
524,"('near',)",565.0,"('last', 'visit')",120,"('next', 'time', 'go')",23.0
525,"('mixed',)",565.0,"('never', 'came')",120,"('came', 'soup', 'salad')",23.0
526,"('rating',)",565.0,"('better', 'food')",120,"('dont', 'mind', 'paying')",23.0
527,"('crispy',)",564.0,"('dont', 'eat')",120,"('ive', 'definitely', 'better')",23.0
528,"('style',)",563.0,"('server', 'nice')",120,"('chilean', 'sea', 'bass')",23.0
529,"('remember',)",562.0,"('place', 'clean')",120,"('go', 'back', 'place')",23.0
530,"('type',)",560.0,"('wasnt', 'anything')",119,"('tuna', 'avocado', 'roll')",23.0
531,"('hours',)",560.0,"('sushi', 'isnt')",119,"('given', '4', 'stars')",23.0
532,"('mayo',)",560.0,"('sweet', 'sour')",119,"('took', 'forever', 'come')",23.0
533,"('sometimes',)",559.0,"('salmon', 'avocado')",119,"('kept', 'falling', 'apart')",23.0
534,"('entree',)",559.0,"('teriyaki', 'sauce')",119,"('good', 'sushi', 'rolls')",23.0
535,"('charge',)",559.0,"('pretty', 'average')",119,"('ordered', 'spring', 'rolls')",23.0
536,"('received',)",558.0,"('good', 'little')",118,"('good', 'spicy', 'tuna')",23.0
537,"('spring',)",557.0,"('time', 'sushi')",118,"('pretty', 'decent', 'sushi')",23.0
538,"('gone',)",556.0,"('fresh', 'sushi')",118,"('spicy', 'scallop', 'roll')",23.0
539,"('prepared',)",553.0,"('special', 'roll')",118,"('didnt', 'even', 'get')",23.0
