"","business_id","text","topi"
"175","I9DCtzUgR4gamBFMVsdY8g","Good food and I assume good beer, ha ha, but they really should deliver. Who's ever heard of a Chinese restaurant that doesn't deliver? I think the orientals invented delivery, didn't they? Is that racist? Oh well I hope not, because it wasn't meant to be.",2
"176","7BiIK58dZNSICPN4n4qWmw","Lunch with my knight in shining armor Jim Johnson - we shall celebrate with the Mimi Roll and lunch specials!",1
"177","7BiIK58dZNSICPN4n4qWmw","Always sit at the sushi bar!! The sushi chefs here ate super nice and cool to watch do their thing!!",2
"178","G3u9BQ7cc-IcXOfNyFKmnw","I used to love this location but it's gone downhill. Service takes forever even if there is barely anyone in here. Ordered my fav dish Yaki Soba. Now it is flavorless and gross. The staff is slow and the food is subpar now. I am so sad to post this as this was our go-to spot.",1
"179","G3u9BQ7cc-IcXOfNyFKmnw","This has one amazing and totally unexpected gift - an absoluely amazing sushi chef - the staff is great but let's face it - we come for something different - and given a chance this sushi master delivers - been to many but absolutely you will not go wrong here if you love great sushi",2
"180","6LyhttbsQn6a6PDxQDojCw","The hibachi lunch prices are pretty good. Be sure to look in the papers and clipper magazine for a $5,$8, and $10 off coupons!",1
"181","6LyhttbsQn6a6PDxQDojCw","This chef was too busy watching the football game, to give the entertainment and good food we usually experience.",2
"182","-gZPRSuaHJG7PYHAGFmqdQ","Love it here! Especially when they have fresh uni from California! Chef Peter does a great job. He's attentive and nice to all his customers, especially at the sushi bar. Freshest selection every time!",1
"183","-gZPRSuaHJG7PYHAGFmqdQ","Best sushi in the Brandon area. Awesome rolls. Friendly staff. Fresh sashimi. Order the avocado ball appetizer, The black angel roll, and spicy girl.",2
"184","UuWNE12-HI-4UPilREGX5g","Great lunch, quiet quick interactive Habachi chef.",1
"185","UuWNE12-HI-4UPilREGX5g","Sushi is always awesome. -Gozilla and philly. Don't bother getting the Seafood Combination platter-way overcooked! Fried Calamari overcooked too. Seemed better with the other ownership before.",2
"186","10JlCiyViBpUqRf58XlbZg","Great food & service! Bella rose excellent dish!",1
"187","10JlCiyViBpUqRf58XlbZg","Penne vodka is so good here!",2
"188","q39t6-a47CLf1RTyqu9CYg","Love this place and happy hour try a deep fried roll",1
"189","q39t6-a47CLf1RTyqu9CYg","Squid steak has its unique texture and taste.",2
"190","nX-8oJQFZGVyLvjDCFAzXw","It is very small and intimate inside. And plays smooth jazz, which is a bit... Odd to me. But that's a white American male telling a Japanese place they aren't Japanese enough, and that's a different conversation.",1
"191","nX-8oJQFZGVyLvjDCFAzXw","This Malay cuisine is almost as great as you find in Penang or KL which says a lot! If you like Malay soups order the curry seafood soup which is what in Penang is called Nonya Laksa. It's the food developed by peranankan Chinese people who combined Malay, South Indian and Chinese flavored together. It's a coconut curry broth with noodles and seafood. The one missing thing is the fresh herbs on top, which I guess are hard to find in the USA. Ask for wider noodles if you want it Malay style",2
"192","tez6k-WegNFjLju6Qz9Vdw","Will definitely eat here again! 
The Honey Chicken with white rice was delicious!",1
"193","tez6k-WegNFjLju6Qz9Vdw","trash food, trash service.",2
"194","uvQQlr5ye4ReQTxuyB7kCA","Dash is a great waitress! Loved the jalapeño appetizer and chicken satay! Plus the super crunchy roll and dragon  roll were delish! Can't wait to try out the karaoke rooms!",1
"195","uvQQlr5ye4ReQTxuyB7kCA","Happy hour specials! M-F 3-6pm! Was already going to get oysters- got 12 for the price of 6!",2
"196","_xWm_EgCq4dGTjo_DmEVWw","Innovative Asian food. Swanky inside. Good for a date night spot.",1
"197","_xWm_EgCq4dGTjo_DmEVWw","Lunch is casual, counter-service seat-yourself style. Dinner service is by reservation only, and will have the entire dinner/wine/cocktail/spirit lists available. Omakase seating will be ticketed, and only available by reservation.",2
"198","twNHYgtUkxoeFbLHxdhsOw","Cool lounge and neighborhood pub serving awesome fresh seafood and raw oysters, sushi etc flown in from the big island. Yeah, right, you say; and I repeat it's the real deal here in the Midwest equivalent of Ball-T-More",1
"199","twNHYgtUkxoeFbLHxdhsOw","""The clam chowder fucks.  Clean bathrooms and restaurant.  Good food, good service, and great times."" -Patrick Kuhn",2
"200","0pL-eq0ufX5jMDgVAvoHHw","Sweet bartender - good martini.   Spicy scallop hand roll very good - unagi roll was light - need more eel but tasty none the less.    Casual relaxed environment.",1
"201","0pL-eq0ufX5jMDgVAvoHHw","Skip it and go to s&p down the street! Mediocre sushi and rolls -- terrible service forgot to bring us food and then charged us for it!",2
"202","CJ3t6dw60CdpflWKe3b78Q","Don't go. This was the worst hibatchi we have ever had. My husband and I are both sick to our stomach. It was empty at 8pm on a Friday night . We should have taken that as a sign.",1
"203","CJ3t6dw60CdpflWKe3b78Q","Bring some friends, split a blue ocean punch bowl :-)",2
"204","jRT5cMVEDYE9tp7c6UB_hg","Chicken and Shrimp Hunan style is the bomb!",1
"205","jRT5cMVEDYE9tp7c6UB_hg","My new favorite spot for good egg drop soup and Moo Goo Gai Pan.",2
"206","XaSNISuTB4DKvzS3Rug5Nw","Meh. Sorry. Mediocre sushi. Palatable, but far from great.",1
"207","XaSNISuTB4DKvzS3Rug5Nw","Order ahead to avoid a wait.",2
"208","Et2yOijYQbWyR-mE0-z40w","Really nice bar! Awesome Happy Hour Specials!!
$3 for Bourbon Well on the rocks 
$1 for Albacore, Escolar, Salmon Nigiri 
They have brown rice, but even better its like a whole grain brown rice!",1
"209","Et2yOijYQbWyR-mE0-z40w","The servers at the bar are pretty rude, slow and even dismissive but don't let that turn you off from this place cause I promise the food makes up for it! They should get new servers lol or figure out how to make them happier.",2
"210","YAUUdbESr8BYQ_TFgDjT5Q","Re: Yelp Eat24 service... yelp did not give them my correct phone # and after speaking with the staff sometimes the delivery addresses are wrong. So if you're going to use the yelp eat24 app make sure you type your phone # and address into the comments section just as a safeguard even though you have to fill out the address and phone # fields when placing your order.",1
"211","YAUUdbESr8BYQ_TFgDjT5Q","long wait for the servers but the hibachi chef was hilarious :) sushi won't hold all together :( it was good!!  but the way it was made was poor :(",2
"212","YtFo2Mg-tNkWHz8ZYVMDVg","Everything is good here!

we love the Red River Roll and the Crazy Girl Roll! Even the hibachi is worth it!",1
"213","YtFo2Mg-tNkWHz8ZYVMDVg","Meh.....not much better than Publix generic sushi. Pretty bland .",2
"214","GUMVStVaJfWmCIpQA4TtHg","Bad first impression, had to wait outside till 11:45 till they got here to open....Still willing to give it a try regardless...GLAD I DID BC IT WAS BANGING!!!!!!!!!!!!!!!!!    Great little sushi joint!!!!",1
"215","GUMVStVaJfWmCIpQA4TtHg","Will never go here again. The food was incredible but the service was terrible. In the middle of dinner the waitress came over and aggressively informed us she had to scoot our table over them immediately grabbed the table spilling my dish of soy sauce and my boyfriends soup. Had to ask twice for drinks- servers so busy they forgot, no one asked us how our food was, same waitress while taking an order next to us rested her butt on our table to lean. Her ass was touching my plate.",2
"216","H1lSVZSPz-Mz0P3g7o-SYQ","Excellent food and service. Best restaurant I have experienced in Wesley Chapel.",1
"217","H1lSVZSPz-Mz0P3g7o-SYQ","Get the torched salmon roll! It's probably the best sushi roll I've ever eaten.",2
"218","EKbb62ui8LgHk3B7OJMyBw","Half priced apps from 2-7pm , softshell crab, kiriin to drink, caterpillar roll, octopus salad, this place is fya!!!",1
"219","EKbb62ui8LgHk3B7OJMyBw","Wait staff is friendly and attentive but prices for frozen fish are a bit outrageous. You won't find much better but then again, that's not saying much. I find Mizu to be a bit of a gouge and believe the location to be the only reason worth a return visit.",2
"220","Yp8gbMuCXIWJWoRvkOJcGA","I love this place, good food but prices are slightly higher than some other places.",1
"221","Yp8gbMuCXIWJWoRvkOJcGA","Great place for a party 5 or more , foods drinks awesome",2
"222","mMPvgBgqON8pia_4AgGTUw","The brown dipping sauce is only available upon request and no longer served alongside the light color creamy sauce anymore. You only get the light color sauce  automatically.",1
"223","mMPvgBgqON8pia_4AgGTUw","This is a hit or miss spot depending on the personality and cooking skills of your server . Wayne was fun and a definite pro. Hate their new and very tedious process of having the servers laboriously serve soup and salads at the table from a large bowl! 
Not the best in the area anymore the quality of the food and most of the better, veteran cooks like Chris have moved on :(.  Wish I knew where!",2
"224","d9vapPUlJCSSrltRRKO9ig","Everyday from 5-7pm they have HH off select sushi rolls, sake and wine. Weekends included!


Bring your medical or student ID to get 10%off meals",1
"225","d9vapPUlJCSSrltRRKO9ig","10% off for University of South Florida students with a valid student I.D! Can't beat that! And an amazing birthday discount if you go in with at least 6 friends on your birthday!",2
"226","yqRF449dYddbt1bDg50J_Q","Have a piece of ginger between rolls. It's meant to help cleanse your pallete.",1
"227","yqRF449dYddbt1bDg50J_Q","It's not anything like the previous restaurant.  Go if you like Jazmine, Rickshaw, Hiroba.  Better than most places in town.",2
"228","rW_9aLoDvGnkEaqJTdhiBA","Ask what they are working on that day. They sometimes experiment with desserts and other dishes and like to let customer sample. We got to sample some chocolate bread pudding that way. We totally loved it and loved being asked our opinion.",1
"229","rW_9aLoDvGnkEaqJTdhiBA","A little shocked that the CL Restaurant Week menu is dine in only...I thought this was a to-go place! Oh well, it's a meal with several courses, so not sure if I'll make it back with hubby before the week is up. :(",2
"230","37BpNvlEAT6WVGsksrHbBQ","Sushi and deep fried snackys. Its a Boston style joint so I had to have thechowder. Not too shabby. The pickle chips were dissapointing.",1
"231","37BpNvlEAT6WVGsksrHbBQ","Order a salad with grouper and buffalo sauce. The french fries come in a brown bag and are some of the best there is in Nashville. Navigating the menu can be tricky, but once you learn how to order the place is great! Sapporo is the best deal on the menu.",2
"232","CSRbFLgUDO1cvr3OlRMLHA","Buy one Bowl or Burrito and get one free at Poke Works All day Saturday July 13th! Poke works is inside international Mall next to pretzel maker and across from the food court!",1
"233","CSRbFLgUDO1cvr3OlRMLHA","Get a free pineapple dole whip soft serve ice cream like the ones at Disney with purchase of a poke bowl or burrito and yelp check-in!",2
"234","_EKvNMC2Mm67HzqNIzLgXg","Love it! Can't get enough of this place. Freshest dead fish in town. Make sure you try one of the chef's special rolls. They usually interesting and quite tasty.",1
"235","_EKvNMC2Mm67HzqNIzLgXg","Great night out thanks to the sushi chef who created a fun and delicious dinner!",2
"236","w7KLf3anjdXNXNVplvOOjg","If you're not shy of the price, get the hibachi dinner with shrimp, scallops, and lobster. Their scallops are huge and tender! Awesome!",1
"237","w7KLf3anjdXNXNVplvOOjg","Usually good idea to make a reservation. Also, bring a light sweater....the a/c works overtime!",2
"238","zun6IVJa7wYe3wAPqWnPGw","Be watchful in line for cross contamination especially if you're paleo, vegetarian, nut-soy sensitive, gluten sensitive or have a food allergy. Also watched an employee take out the trash and immediately start serving food.",1
"239","zun6IVJa7wYe3wAPqWnPGw","Please use gloves. Saw them pick up frozen crab ragoon and toss them in the fryer with their bare hands",2
"240","YOkrUUey0K8Zy_FWp9gB9g","If you're doing take-out, CALL AHEAD. They can be a bit slow even for a small order.",1
"241","YOkrUUey0K8Zy_FWp9gB9g","Awesome seaweed salad!! Volcano roll is great! Beautiful couple that runs the place; always so nice and hospitable!",2
"242","9A1ve-8MfJcUcOGQYCLlKA","Come during a Tennessee game (Titans, and Predators). They run an awesome special! 10 wings for $10 and they also have drinks specials as well!",1
"243","9A1ve-8MfJcUcOGQYCLlKA","If you like hot & spicy food ask for the Korean Fried Chicken extra spicy. And get the Titanic roll - super spicy and yummy!!!",2
"244","Bda92vtAuK-FcXAw_D0Pxw","First time here food was great friendly staff, all you can eat sushi & Hibashi..",1
"245","Bda92vtAuK-FcXAw_D0Pxw","Close down and clean the place up, upholster the booths, rearrange seating, throw away the nasty seating outside. Demand your employees wear clean uniforms, and if you don't want to hear from dissatisfied customers, don't ask how their meal was if you're just going to roll your eyes.",2
"246","gebiRewfieSdtt17PTW6Zg","Pretty good to satisfy a craving, but you can tell they aren't very clean. Sea weed for their sushi rolls is kept in these dirty metal boxes on top of the sushi bar. Would only come again for the half off priced rolls.",1
"247","gebiRewfieSdtt17PTW6Zg","If you like to eat at restaurants where chefs don't ever wash their hands and let the raw meat sit at room temperature, this is your place!",2
